utimesec    38.806443
stimesec    1.473894
ru_maxrss   844364
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   216443
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  3216
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    0
ru_nivcsw   3869
